IsHoliday,Temp,Rain1h,Snow1h,CloudsAll,WeatherMain,WeatherDescription,Time,TrafficVolume
None,260.44,0,0,75,Mist,mist,2018-02-04 00:00:00,1536
None,260.44,0,0,75,Haze,haze,2018-02-04 00:00:00,1536
None,259.58,0,0,40,Snow,light snow,2018-02-04 01:00:00,0
None,259.58,0,0,40,Mist,mist,2018-02-04 01:00:00,986
None,259.58,0,0,40,Haze,haze,2018-02-04 01:00:00,986
None,258.22,0,0,1,Haze,haze,2018-02-04 02:00:00,670
None,256.94,0,0,90,Clouds,overcast clouds,2018-02-04 03:00:00,520
None,256.01,0,0,1,Clear,sky is clear,2018-02-04 04:00:00,0
None,255.62,0,0,1,Clear,sky is clear,2018-02-04 05:00:00,648
None,255.01,0,0,1,Clear,sky is clear,2018-02-04 06:00:00,1046
None,253.82,0,0,1,Clear,sky is clear,2018-02-04 07:00:00,1320
None,252.42,0,0,1,Clear,sky is clear,2018-02-04 08:00:00,1857
None,251.72,0,0,1,Clear,sky is clear,2018-02-04 09:00:00,2449
None,251.93,0,0,1,Clear,sky is clear,2018-02-04 10:00:00,3225
None,253.01,0,0,1,Clear,sky is clear,2018-02-04 11:00:00,3452
None,254.29,0,0,1,Haze,haze,2018-02-04 12:00:00,3735
None,255.08,0,0,1,Clear,sky is clear,2018-02-04 13:00:00,3801
None,255.95,0,0,1,Clear,sky is clear,2018-02-04 14:00:00,3686
None,256.36,0,0,5,Haze,haze,2018-02-04 15:00:00,3508
None,256.86,0,0,5,Clear,sky is clear,2018-02-04 16:00:00,3630
None,256.94,0,0,1,Clear,sky is clear,2018-02-04 17:00:00,2975
None,256.02,0,0,5,Clear,sky is clear,2018-02-04 18:00:00,2052
None,255.09,0,0,1,Clear,sky is clear,2018-02-04 19:00:00,1720
None,254.35,0,0,5,Clear,sky is clear,2018-02-04 20:00:00,1855
None,254.23,0,0,1,Clear,sky is clear,2018-02-04 21:00:00,2438
None,254.15,0,0,5,Clear,sky is clear,2018-02-04 22:00:00,2382
None,253.65,0,0,5,Clear,sky is clear,2018-02-04 23:00:00,1321
None,253.5,0,0,5,Clear,sky is clear,2018-02-05 00:00:00,836
None,253,0,0,1,Clear,sky is clear,2018-02-05 01:00:00,505
None,252.37,0,0,1,Clear,sky is clear,2018-02-05 02:00:00,411
None,252.15,0,0,5,Clear,sky is clear,2018-02-05 03:00:00,429
None,252.22,0,0,1,Clear,sky is clear,2018-02-05 04:00:00,925
None,252.44,0,0,5,Clear,sky is clear,2018-02-05 05:00:00,2657
None,253.15,0,0,1,Clear,sky is clear,2018-02-05 06:00:00,4846
None,253.73,0,0,1,Clear,sky is clear,2018-02-05 07:00:00,6026
None,254.36,0,0,1,Clear,sky is clear,2018-02-05 08:00:00,6048
None,255.01,0,0,1,Clear,sky is clear,2018-02-05 09:00:00,4893
None,256.51,0,0,1,Clear,sky is clear,2018-02-05 10:00:00,4124
None,258.41,0,0,75,Clouds,broken clouds,2018-02-05 11:00:00,4470
None,260.36,0,0,75,Snow,light snow,2018-02-05 12:00:00,4450
None,261.86,0,0,90,Snow,light snow,2018-02-05 13:00:00,4303
None,262.68,0,0,75,Snow,light snow,2018-02-05 14:00:00,4884
None,262.95,0,0,40,Snow,light snow,2018-02-05 15:00:00,5441
None,262.95,0,0,40,Haze,haze,2018-02-05 15:00:00,5441
None,263.02,0,0,20,Snow,light snow,2018-02-05 16:00:00,6091
None,263.02,0,0,20,Haze,haze,2018-02-05 16:00:00,6091
None,262.75,0,0,1,Snow,light snow,2018-02-05 17:00:00,5912
None,261.56,0,0,1,Clear,sky is clear,2018-02-05 18:00:00,4263
None,260.03,0,0,1,Clear,sky is clear,2018-02-05 19:00:00,3098
None,259.8,0,0,1,Clear,sky is clear,2018-02-05 20:00:00,2587
None,258.81,0,0,5,Clear,sky is clear,2018-02-05 21:00:00,2136
None,257.75,0,0,1,Clear,sky is clear,2018-02-05 22:00:00,0
None,256.58,0,0,1,Clear,sky is clear,2018-02-05 23:00:00,887
None,255.81,0,0,1,Clear,sky is clear,2018-02-06 00:00:00,468
None,254.61,0,0,1,Clear,sky is clear,2018-02-06 01:00:00,334
None,253.81,0,0,1,Clear,sky is clear,2018-02-06 02:00:00,237
None,253.08,0,0,1,Clear,sky is clear,2018-02-06 03:00:00,339
None,252.02,0,0,1,Clear,sky is clear,2018-02-06 04:00:00,850
None,251.36,0,0,1,Clear,sky is clear,2018-02-06 05:00:00,2801
None,250.15,0,0,1,Clear,sky is clear,2018-02-06 06:00:00,5434
None,249.35,0,0,1,Mist,mist,2018-02-06 07:00:00,6067
None,249.23,0,0,5,Mist,mist,2018-02-06 08:00:00,5009
None,250.21,0,0,5,Clear,sky is clear,2018-02-06 09:00:00,5190
None,253,0,0,5,Clear,sky is clear,2018-02-06 10:00:00,4290
None,255,0,0,1,Snow,light snow,2018-02-06 11:00:00,4309
None,257.33,0,0,5,Clear,sky is clear,2018-02-06 12:00:00,4741
None,259.35,0,0,20,Clouds,few clouds,2018-02-06 13:00:00,4621
None,260.15,0,0,1,Clear,sky is clear,2018-02-06 14:00:00,4987
None,260.41,0,0,5,Clear,sky is clear,2018-02-06 15:00:00,5710
None,260.22,0,0,5,Clear,sky is clear,2018-02-06 16:00:00,6770
None,259.68,0,0,40,Clouds,scattered clouds,2018-02-06 17:00:00,6207
None,259.15,0,0,75,Clouds,broken clouds,2018-02-06 18:00:00,4612
None,259.45,0,0,90,Clouds,overcast clouds,2018-02-06 19:00:00,0
None,259.29,0,0,90,Clouds,overcast clouds,2018-02-06 20:00:00,2634
None,259.29,0,0,90,Clouds,overcast clouds,2018-02-06 21:00:00,2407
None,259.36,0,0,90,Snow,light snow,2018-02-06 22:00:00,1652
None,259.28,0,0,90,Snow,light snow,2018-02-06 23:00:00,1120
None,259.22,0,0,90,Snow,light snow,2018-02-07 00:00:00,549
None,259.21,0,0,90,Snow,light snow,2018-02-07 01:00:00,346
None,259.21,0,0,90,Mist,mist,2018-02-07 01:00:00,346
None,259.15,0,0,90,Snow,light snow,2018-02-07 02:00:00,259
None,259.15,0,0,90,Mist,mist,2018-02-07 02:00:00,259
None,259.21,0,0,90,Snow,snow,2018-02-07 03:00:00,0
None,259.21,0,0,90,Mist,mist,2018-02-07 03:00:00,337
None,259.22,0,0,90,Snow,snow,2018-02-07 04:00:00,865
None,259.22,0,0,90,Mist,mist,2018-02-07 04:00:00,865
None,258.84,0,0,75,Snow,snow,2018-02-07 05:00:00,2776
None,258.84,0,0,75,Mist,mist,2018-02-07 05:00:00,2776
None,256.81,0,0,75,Snow,snow,2018-02-07 06:00:00,4899
None,255.08,0,0,1,Mist,mist,2018-02-07 07:00:00,4967
None,255.08,0,0,1,Snow,light snow,2018-02-07 07:00:00,4967
None,253.55,0,0,5,Mist,mist,2018-02-07 08:00:00,4915
None,253.55,0,0,5,Snow,light snow,2018-02-07 08:00:00,4915
None,255.07,0,0,5,Snow,light snow,2018-02-07 09:00:00,5343
None,255.07,0,0,5,Mist,mist,2018-02-07 09:00:00,5343
None,257.99,0,0,1,Snow,light snow,2018-02-07 10:00:00,4364
None,260.01,0,0,5,Clear,sky is clear,2018-02-07 11:00:00,4466
None,261.27,0,0,40,Clouds,scattered clouds,2018-02-07 12:00:00,4697
None,262.21,0,0,40,Clouds,scattered clouds,2018-02-07 13:00:00,4833
None,262.93,0,0,40,Clouds,scattered clouds,2018-02-07 14:00:00,5095
None,263.28,0,0,20,Clouds,few clouds,2018-02-07 15:00:00,5658
None,263.29,0,0,20,Clouds,few clouds,2018-02-07 16:00:00,6531
None,262.55,0,0,20,Clouds,few clouds,2018-02-07 17:00:00,6117
None,260.94,0,0,40,Clouds,scattered clouds,2018-02-07 18:00:00,4394
None,259.57,0,0,40,Clouds,scattered clouds,2018-02-07 19:00:00,3307
None,258.68,0,0,40,Clouds,scattered clouds,2018-02-07 20:00:00,3037
None,258.8,0,0,1,Clear,sky is clear,2018-02-07 21:00:00,2463
None,259,0,0,75,Clouds,broken clouds,2018-02-07 22:00:00,1653
None,259.43,0,0,90,Clouds,overcast clouds,2018-02-07 23:00:00,973
None,259.76,0,0,75,Clouds,broken clouds,2018-02-08 00:00:00,573
None,259.91,0,0,90,Clouds,overcast clouds,2018-02-08 01:00:00,315
None,259.28,0,0,90,Clouds,overcast clouds,2018-02-08 02:00:00,233
None,258.92,0,0,90,Clouds,overcast clouds,2018-02-08 03:00:00,340
None,257.86,0,0,40,Clouds,scattered clouds,2018-02-08 04:00:00,882
None,255.95,0,0,1,Snow,light snow,2018-02-08 05:00:00,2830
None,256.22,0,0,1,Snow,light snow,2018-02-08 06:00:00,5449
None,255.3,0,0,1,Snow,light snow,2018-02-08 07:00:00,5954
None,255.01,0,0,40,Snow,light snow,2018-02-08 08:00:00,5395
None,256.35,0,0,40,Mist,mist,2018-02-08 09:00:00,0
None,256.35,0,0,40,Snow,light snow,2018-02-08 09:00:00,5192
None,258.71,0,0,40,Mist,mist,2018-02-08 10:00:00,4477
None,258.71,0,0,40,Haze,haze,2018-02-08 10:00:00,4477
None,260.48,0,0,75,Clouds,broken clouds,2018-02-08 11:00:00,4686
None,261.61,0,0,75,Snow,light snow,2018-02-08 12:00:00,4896
None,262.75,0,0,75,Clouds,broken clouds,2018-02-08 13:00:00,4907
None,263.43,0,0,75,Clouds,broken clouds,2018-02-08 14:00:00,4988
None,263.48,0,0,75,Clouds,broken clouds,2018-02-08 15:00:00,5852
None,263.22,0,0,75,Clouds,broken clouds,2018-02-08 16:00:00,0
None,262.75,0,0,90,Clouds,overcast clouds,2018-02-08 17:00:00,6278
None,262.41,0,0,90,Clouds,overcast clouds,2018-02-08 18:00:00,4550
None,262,0,0,90,Clouds,overcast clouds,2018-02-08 19:00:00,3494
None,261.86,0,0,90,Clouds,overcast clouds,2018-02-08 20:00:00,3094
None,261.61,0,0,90,Clouds,overcast clouds,2018-02-08 21:00:00,3530
None,261.22,0,0,90,Clouds,overcast clouds,2018-02-08 22:00:00,3197
None,261.01,0,0,90,Snow,light snow,2018-02-08 23:00:00,1305
None,261.01,0,0,90,Haze,haze,2018-02-08 23:00:00,1305
None,260.72,0,0,90,Snow,light snow,2018-02-09 00:00:00,660
None,260.61,0,0,90,Snow,light snow,2018-02-09 01:00:00,389
None,260.58,0,0,75,Snow,light snow,2018-02-09 02:00:00,287
None,259.72,0,0,90,Snow,light snow,2018-02-09 03:00:00,340
None,259.36,0,0,1,Clear,sky is clear,2018-02-09 04:00:00,826
None,257.95,0,0,1,Clear,sky is clear,2018-02-09 05:00:00,2651
None,256.88,0,0,1,Clear,sky is clear,2018-02-09 06:00:00,5319
None,256.01,0,0,40,Clouds,scattered clouds,2018-02-09 07:00:00,6499
None,255.15,0,0,20,Clouds,few clouds,2018-02-09 08:00:00,5467
None,255.76,0,0,5,Clear,sky is clear,2018-02-09 09:00:00,4975
None,256.79,0,0,5,Clear,sky is clear,2018-02-09 10:00:00,4513
None,257.72,0,0,1,Clear,sky is clear,2018-02-09 11:00:00,4913
None,258.72,0,0,1,Clear,sky is clear,2018-02-09 12:00:00,5335
None,259.79,0,0,1,Clear,sky is clear,2018-02-09 13:00:00,5340
None,260.5,0,0,1,Clear,sky is clear,2018-02-09 14:00:00,5429
None,261.08,0,0,20,Clouds,few clouds,2018-02-09 15:00:00,0
None,261.21,0,0,20,Clouds,few clouds,2018-02-09 16:00:00,6347
None,260.75,0,0,20,Clouds,few clouds,2018-02-09 17:00:00,5833
None,259.79,0,0,75,Clouds,broken clouds,2018-02-09 18:00:00,5021
None,258.43,0,0,40,Clouds,scattered clouds,2018-02-09 19:00:00,3804
None,258.3,0,0,40,Clouds,scattered clouds,2018-02-09 20:00:00,3095
None,257.14,0,0,40,Clouds,scattered clouds,2018-02-09 21:00:00,3092
None,257.99,0,0,1,Clear,sky is clear,2018-02-09 22:00:00,2485
None,257.86,0,0,1,Clear,sky is clear,2018-02-09 23:00:00,2126
None,257.62,0,0,1,Clear,sky is clear,2018-02-10 00:00:00,1102
None,257.48,0,0,1,Clear,sky is clear,2018-02-10 01:00:00,603
None,257.57,0,0,1,Clear,sky is clear,2018-02-10 02:00:00,438
None,257.08,0,0,1,Clear,sky is clear,2018-02-10 03:00:00,330
None,256.88,0,0,1,Clear,sky is clear,2018-02-10 04:00:00,389
None,256.36,0,0,1,Clear,sky is clear,2018-02-10 05:00:00,688
None,255.43,0,0,1,Clear,sky is clear,2018-02-10 06:00:00,1164
None,254.58,0,0,5,Clear,sky is clear,2018-02-10 07:00:00,1911
None,253.68,0,0,5,Clear,sky is clear,2018-02-10 08:00:00,3115
None,254.5,0,0,1,Clear,sky is clear,2018-02-10 09:00:00,3653
None,255.99,0,0,1,Clear,sky is clear,2018-02-10 10:00:00,4161
None,257.64,0,0,1,Clear,sky is clear,2018-02-10 11:00:00,4514
None,259.81,0,0,1,Clear,sky is clear,2018-02-10 12:00:00,5237
None,260.43,0,0,1,Clear,sky is clear,2018-02-10 13:00:00,4925
None,261.43,0,0,1,Clear,sky is clear,2018-02-10 14:00:00,5173
None,262.29,0,0,1,Clear,sky is clear,2018-02-10 15:00:00,5030
None,262.61,0,0,5,Clear,sky is clear,2018-02-10 16:00:00,4841
None,262.21,0,0,20,Clouds,few clouds,2018-02-10 17:00:00,4808
None,261.15,0,0,20,Clouds,few clouds,2018-02-10 18:00:00,4803
None,259.28,0,0,20,Clouds,few clouds,2018-02-10 19:00:00,4346
None,258.22,0,0,1,Clear,sky is clear,2018-02-10 20:00:00,3448
None,257.65,0,0,5,Clear,sky is clear,2018-02-10 21:00:00,3962
None,255.81,0,0,1,Clear,sky is clear,2018-02-10 22:00:00,4180
None,255.43,0,0,1,Clear,sky is clear,2018-02-10 23:00:00,2459
None,255.15,0,0,1,Clear,sky is clear,2018-02-11 00:00:00,1367
None,254.82,0,0,1,Clear,sky is clear,2018-02-11 01:00:00,761
None,254.48,0,0,1,Clear,sky is clear,2018-02-11 02:00:00,488
None,254.22,0,0,1,Clear,sky is clear,2018-02-11 03:00:00,302
None,254.15,0,0,1,Clear,sky is clear,2018-02-11 04:00:00,254
None,254.08,0,0,1,Clear,sky is clear,2018-02-11 05:00:00,431
None,253.48,0,0,1,Clear,sky is clear,2018-02-11 06:00:00,789
None,253.15,0,0,5,Clear,sky is clear,2018-02-11 07:00:00,0
None,252.55,0,0,20,Clouds,few clouds,2018-02-11 08:00:00,2817
None,254.93,0,0,5,Clear,sky is clear,2018-02-11 09:00:00,3358
None,257.14,0,0,5,Clear,sky is clear,2018-02-11 10:00:00,3869
None,259.07,0,0,5,Clear,sky is clear,2018-02-11 11:00:00,4223
None,260.85,0,0,5,Clear,sky is clear,2018-02-11 12:00:00,4950
None,262.6,0,0,5,Clear,sky is clear,2018-02-11 13:00:00,4637
None,264.74,0,0,5,Clear,sky is clear,2018-02-11 14:00:00,4886
None,265.86,0,0,5,Clear,sky is clear,2018-02-11 15:00:00,4629
None,266.5,0,0,5,Clear,sky is clear,2018-02-11 16:00:00,4678
None,266.42,0,0,1,Clear,sky is clear,2018-02-11 17:00:00,4276
None,265.55,0,0,1,Clear,sky is clear,2018-02-11 18:00:00,3846
None,264.22,0,0,1,Clear,sky is clear,2018-02-11 19:00:00,2903
None,262.61,0,0,1,Clear,sky is clear,2018-02-11 20:00:00,2435
None,261.81,0,0,5,Clear,sky is clear,2018-02-11 21:00:00,1902
None,261.15,0,0,1,Clear,sky is clear,2018-02-11 22:00:00,1372
None,260.68,0,0,1,Clear,sky is clear,2018-02-11 23:00:00,0
None,259.88,0,0,1,Clear,sky is clear,2018-02-12 00:00:00,502
None,258.68,0,0,1,Clear,sky is clear,2018-02-12 01:00:00,286
None,258.29,0,0,1,Clear,sky is clear,2018-02-12 02:00:00,230
None,257.21,0,0,1,Clear,sky is clear,2018-02-12 03:00:00,311
None,256.51,0,0,1,Clear,sky is clear,2018-02-12 04:00:00,809
None,255.14,0,0,1,Clear,sky is clear,2018-02-12 05:00:00,2735
None,254.79,0,0,1,Clear,sky is clear,2018-02-12 06:00:00,5454
None,254.08,0,0,40,Clouds,scattered clouds,2018-02-12 07:00:00,6107
None,253.86,0,0,75,Clouds,broken clouds,2018-02-12 08:00:00,5876
None,254.5,0,0,75,Clouds,broken clouds,2018-02-12 09:00:00,4941
None,255.86,0,0,75,Clouds,broken clouds,2018-02-12 10:00:00,4307
None,257.08,0,0,75,Clouds,broken clouds,2018-02-12 11:00:00,4367
None,258.35,0,0,90,Clouds,overcast clouds,2018-02-12 12:00:00,4545
None,259.41,0,0,90,Clouds,overcast clouds,2018-02-12 13:00:00,4561
None,260.54,0,0,75,Thunderstorm,proximity thunderstorm,2018-02-12 14:00:00,4998
None,260.94,0,0,75,Clouds,broken clouds,2018-02-12 15:00:00,5525
None,261.15,0,0,75,Haze,haze,2018-02-12 16:00:00,0
None,261.15,0,0,75,Clouds,broken clouds,2018-02-12 17:00:00,5852
None,260.72,0,0,75,Clouds,broken clouds,2018-02-12 18:00:00,4245
None,259.15,0,0,75,Clouds,broken clouds,2018-02-12 19:00:00,3034
None,257.95,0,0,5,Clear,sky is clear,2018-02-12 20:00:00,2498
None,257.15,0,0,5,Clear,sky is clear,2018-02-12 21:00:00,2055
None,256.87,0,0,1,Clear,sky is clear,2018-02-12 22:00:00,1440
None,256.15,0,0,1,Clear,sky is clear,2018-02-12 23:00:00,934
None,257,0,0,1,Clear,sky is clear,2018-02-13 00:00:00,498
None,257.74,0,0,1,Clear,sky is clear,2018-02-13 01:00:00,300
None,258.68,0,0,75,Clouds,broken clouds,2018-02-13 02:00:00,225
None,259.76,0,0,90,Clouds,overcast clouds,2018-02-13 03:00:00,368
None,260.58,0,0,90,Clouds,overcast clouds,2018-02-13 04:00:00,885
None,261.29,0,0,90,Snow,light snow,2018-02-13 05:00:00,2885
None,261.93,0,0,90,Snow,light snow,2018-02-13 06:00:00,5675
None,261.86,0,0,75,Clouds,broken clouds,2018-02-13 07:00:00,6585
None,261.93,0,0,40,Clouds,scattered clouds,2018-02-13 08:00:00,5915
None,263,0,0,90,Clouds,overcast clouds,2018-02-13 09:00:00,5060
None,264.68,0,0,75,Clouds,broken clouds,2018-02-13 10:00:00,4423
None,266.64,0,0,90,Clouds,overcast clouds,2018-02-13 11:00:00,4722
None,267.53,0,0,40,Clouds,scattered clouds,2018-02-13 12:00:00,4825
None,269.61,0,0,40,Clouds,scattered clouds,2018-02-13 13:00:00,4762
None,270.65,0,0,1,Clear,sky is clear,2018-02-13 14:00:00,5007
None,271.41,0,0,5,Clear,sky is clear,2018-02-13 15:00:00,5647
None,271.84,0,0,5,Clear,sky is clear,2018-02-13 16:00:00,6587
None,271.22,0,0,5,Clear,sky is clear,2018-02-13 17:00:00,6308
None,270.42,0,0,1,Clear,sky is clear,2018-02-13 18:00:00,4917
None,269.42,0,0,5,Clear,sky is clear,2018-02-13 19:00:00,3424
None,268.82,0,0,5,Clear,sky is clear,2018-02-13 20:00:00,2979
None,268.28,0,0,5,Clear,sky is clear,2018-02-13 21:00:00,3680
None,267.95,0,0,1,Clear,sky is clear,2018-02-13 22:00:00,2908
None,267.72,0,0,1,Haze,haze,2018-02-13 23:00:00,1107
None,267.55,0,0,1,Mist,mist,2018-02-14 00:00:00,597
None,267.35,0,0,1,Mist,mist,2018-02-14 01:00:00,345
None,266.75,0,0,1,Mist,mist,2018-02-14 02:00:00,283
None,266.22,0,0,1,Haze,haze,2018-02-14 03:00:00,348
None,266.22,0,0,1,Mist,mist,2018-02-14 03:00:00,348
None,266.22,0,0,1,Haze,haze,2018-02-14 04:00:00,882
None,266.22,0,0,1,Mist,mist,2018-02-14 04:00:00,0
None,265.62,0,0,1,Haze,haze,2018-02-14 05:00:00,2837
None,265.62,0,0,1,Mist,mist,2018-02-14 05:00:00,2837
None,265.55,0,0,1,Mist,mist,2018-02-14 06:00:00,5402
None,265.68,0,0,5,Mist,mist,2018-02-14 07:00:00,5826
None,265.68,0,0,5,Haze,haze,2018-02-14 07:00:00,5826
None,265.29,0,0,1,Mist,mist,2018-02-14 08:00:00,0
None,266.5,0,0,1,Mist,mist,2018-02-14 09:00:00,5194
None,268.94,0,0,1,Mist,mist,2018-02-14 10:00:00,4766
None,271.64,0,0,5,Clear,sky is clear,2018-02-14 11:00:00,4842
None,273.5,0,0,1,Clear,sky is clear,2018-02-14 12:00:00,4975
None,275.43,0,0,1,Haze,haze,2018-02-14 13:00:00,5027
None,276.51,0,0,1,Clear,sky is clear,2018-02-14 14:00:00,5221
None,277.21,0,0,1,Clear,sky is clear,2018-02-14 15:00:00,5696
None,277.75,0,0,5,Clear,sky is clear,2018-02-14 16:00:00,6660
None,277.68,0,0,1,Clear,sky is clear,2018-02-14 17:00:00,6154
None,276.58,0,0,5,Clear,sky is clear,2018-02-14 18:00:00,4607
None,275.22,0,0,1,Clear,sky is clear,2018-02-14 19:00:00,3268
None,274.75,0,0,5,Clear,sky is clear,2018-02-14 20:00:00,2775
None,274.62,0,0,1,Clear,sky is clear,2018-02-14 21:00:00,2493
None,274.55,0,0,1,Clear,sky is clear,2018-02-14 22:00:00,1772
None,274.57,0,0,1,Clear,sky is clear,2018-02-14 23:00:00,1122
None,274.79,0,0,1,Clear,sky is clear,2018-02-15 00:00:00,639
None,274.35,0,0,1,Clear,sky is clear,2018-02-15 01:00:00,353
None,274.08,0,0,75,Clouds,broken clouds,2018-02-15 02:00:00,253
None,273.42,0,0,1,Clear,sky is clear,2018-02-15 03:00:00,353
None,272.43,0,0,75,Clouds,broken clouds,2018-02-15 04:00:00,889
None,272,0,0,1,Clear,sky is clear,2018-02-15 05:00:00,2862
None,271.07,0,0,1,Clear,sky is clear,2018-02-15 06:00:00,5454
None,271.35,0,0,40,Clouds,scattered clouds,2018-02-15 07:00:00,6174
None,271.01,0,0,1,Clear,sky is clear,2018-02-15 08:00:00,5488
None,272.22,0,0,1,Clear,sky is clear,2018-02-15 09:00:00,5630
None,273.93,0,0,1,Clear,sky is clear,2018-02-15 10:00:00,4508
None,275.28,0,0,75,Clouds,broken clouds,2018-02-15 11:00:00,4644
None,275.42,0,0,90,Clouds,overcast clouds,2018-02-15 12:00:00,5034
None,275.02,0,0,90,Clouds,overcast clouds,2018-02-15 13:00:00,4960
None,274.65,0,0,90,Clouds,overcast clouds,2018-02-15 14:00:00,5248
None,274.51,0,0,90,Clouds,overcast clouds,2018-02-15 15:00:00,5844
None,274.09,0,0,90,Clouds,overcast clouds,2018-02-15 16:00:00,6807
None,273.68,0,0,90,Clouds,overcast clouds,2018-02-15 17:00:00,0
None,273.01,0,0,90,Clouds,overcast clouds,2018-02-15 18:00:00,4982
None,272.22,0,0,90,Clouds,overcast clouds,2018-02-15 19:00:00,3463
None,271.58,0,0,90,Clouds,overcast clouds,2018-02-15 20:00:00,3144
None,270.29,0,0,90,Snow,light snow,2018-02-15 21:00:00,3916
None,269.58,0,0,75,Snow,light snow,2018-02-15 22:00:00,2674
None,267.02,0,0,1,Snow,light snow,2018-02-15 23:00:00,1179
None,267.02,0,0,1,Haze,haze,2018-02-15 23:00:00,1179
None,264.96,0,0,1,Clear,sky is clear,2018-02-16 00:00:00,674
None,262.35,0,0,1,Clear,sky is clear,2018-02-16 01:00:00,387
None,260.22,0,0,1,Clear,sky is clear,2018-02-16 02:00:00,273
None,258.55,0,0,1,Clear,sky is clear,2018-02-16 03:00:00,369
None,257.35,0,0,1,Clear,sky is clear,2018-02-16 04:00:00,831
None,256.28,0,0,1,Clear,sky is clear,2018-02-16 05:00:00,2676
None,255.79,0,0,1,Clear,sky is clear,2018-02-16 06:00:00,5122
None,255.28,0,0,1,Clear,sky is clear,2018-02-16 07:00:00,6444
None,255.22,0,0,5,Clear,sky is clear,2018-02-16 08:00:00,5589
None,256.14,0,0,5,Clear,sky is clear,2018-02-16 09:00:00,4764
None,257.72,0,0,1,Clear,sky is clear,2018-02-16 10:00:00,4646
None,259.61,0,0,1,Clear,sky is clear,2018-02-16 11:00:00,4947
None,261.54,0,0,5,Clear,sky is clear,2018-02-16 12:00:00,0
None,262.72,0,0,5,Clear,sky is clear,2018-02-16 13:00:00,5333
None,263.78,0,0,5,Clear,sky is clear,2018-02-16 14:00:00,5224
None,264.72,0,0,20,Clouds,few clouds,2018-02-16 15:00:00,5921
None,265.15,0,0,1,Clear,sky is clear,2018-02-16 16:00:00,6371
None,265.15,0,0,75,Clouds,broken clouds,2018-02-16 17:00:00,5731
None,264.36,0,0,75,Clouds,broken clouds,2018-02-16 18:00:00,4896
None,263.5,0,0,75,Clouds,broken clouds,2018-02-16 19:00:00,3687
None,262.95,0,0,75,Clouds,broken clouds,2018-02-16 20:00:00,3027
None,263.15,0,0,75,Clouds,broken clouds,2018-02-16 21:00:00,2903
None,263.43,0,0,1,Clear,sky is clear,2018-02-16 22:00:00,2591
None,264.29,0,0,1,Clear,sky is clear,2018-02-16 23:00:00,1725
None,264.72,0,0,1,Clear,sky is clear,2018-02-17 00:00:00,1068
None,265.08,0,0,75,Clouds,broken clouds,2018-02-17 01:00:00,661
None,266.07,0,0,1,Clear,sky is clear,2018-02-17 02:00:00,538
None,266.48,0,0,1,Clear,sky is clear,2018-02-17 03:00:00,352
None,267,0,0,75,Clouds,broken clouds,2018-02-17 04:00:00,386
None,267.41,0,0,1,Clear,sky is clear,2018-02-17 05:00:00,627
None,268.08,0,0,40,Clouds,scattered clouds,2018-02-17 06:00:00,1226
None,268.48,0,0,90,Snow,light snow,2018-02-17 07:00:00,1831
None,268.55,0,0,90,Snow,light snow,2018-02-17 08:00:00,2826
None,268.55,0,0,90,Mist,mist,2018-02-17 08:00:00,2826
None,269,0,0,40,Snow,light snow,2018-02-17 09:00:00,3514
None,269,0,0,40,Mist,mist,2018-02-17 09:00:00,3514
None,269.81,0,0,75,Snow,light snow,2018-02-17 10:00:00,3977
None,271,0,0,20,Clouds,few clouds,2018-02-17 11:00:00,4526
None,272.08,0,0,90,Clouds,overcast clouds,2018-02-17 12:00:00,4933
None,273.08,0,0,40,Clouds,scattered clouds,2018-02-17 13:00:00,0
None,274.22,0,0,1,Clear,sky is clear,2018-02-17 14:00:00,4881
None,274.55,0,0,75,Clouds,broken clouds,2018-02-17 15:00:00,4912
None,275.15,0,0,40,Clouds,scattered clouds,2018-02-17 16:00:00,5935
None,274.36,0,0,1,Clear,sky is clear,2018-02-17 17:00:00,4550
None,273.49,0,0,1,Clear,sky is clear,2018-02-17 18:00:00,4284
None,271.72,0,0,1,Clear,sky is clear,2018-02-17 19:00:00,3489
None,270.36,0,0,1,Clear,sky is clear,2018-02-17 20:00:00,2947
None,269.36,0,0,5,Clear,sky is clear,2018-02-17 21:00:00,3089
None,268.08,0,0,1,Clear,sky is clear,2018-02-17 22:00:00,2945
None,265.94,0,0,1,Clear,sky is clear,2018-02-17 23:00:00,1858
None,264.75,0,0,1,Clear,sky is clear,2018-02-18 00:00:00,1169
None,263.69,0,0,1,Clear,sky is clear,2018-02-18 01:00:00,733
None,263.15,0,0,20,Clouds,few clouds,2018-02-18 02:00:00,593
None,263.61,0,0,1,Clear,sky is clear,2018-02-18 03:00:00,302
None,264.41,0,0,90,Clouds,overcast clouds,2018-02-18 04:00:00,284
None,265.81,0,0,90,Clouds,overcast clouds,2018-02-18 05:00:00,444
None,266.72,0,0,1,Clear,sky is clear,2018-02-18 06:00:00,742
None,267.43,0,0,90,Clouds,overcast clouds,2018-02-18 07:00:00,1210
